class,Lichen location 1,Lichen location 2,Lichen location 3,Lichen location 4,Lichen location 5,Lichen location 6,Lichen location 7,Lichen location 8,Root location 1,Root location 2,Root location 3,Root location 4,Root location 5,Root location 6,Root location 7,Root location 8,Root location 9,Root location 90,Soil location 1,Soil location 2,Soil location 3,Soil location 4,Soil location 5,Soil location 6,Soil location 7,Soil location 8,Soil location 9,Soil location 90
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,2.69E-05,4.87E-05,0,0,3.04E-05,0.000200806,1.84E-05,0,0,0,0,0.001259185,0,0,0.000711515,0.002935421
Leotiomycetes,0,0.00026193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706922,0.000331671,0.000185631,8.75E-05,0.000312789,0.000385957,9.40E-05,4.68E-05,0.000621164,0.000551165
Leotiomycetes,0,0,0,0,0,0,0,0,0.000386676,1.67E-05,2.37E-05,0,8.60E-05,0,0,0,0.000223964,0,0.0023728,0.000393091,0,0.000204269,0.000606811,0.000221925,0.000202394,0.000436766,0.002913822,0.001449132
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233592,0,0.000114234,3.50E-05,1.88E-05,6.27E-05,0.000412016,0.00013259,0.000112939,0.000117665
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190171,0,0,0,0,0,0,0,0,9.40E-05,6.24E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039858,0,0,0,0,2.33E-05,2.50E-05,0,0,0,6.78E-05,8.05E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582933,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0.000231464,0.00018333,6.51E-05,0,2.82E-05,0.000117665
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,8.76E-05,0.000303941,0,0,0,1.86E-05
Leotiomycetes,0,0,0,0,0,0,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,4.82E-05,0.000730064,0,0,0
Leotiomycetes,0.005353542,0.00207907,0.001396327,0.001489324,0.004602403,0,0.000229121,0.01126146,0,0,0,0,0,0,0,0,0,0,1.84E-05,1.84E-05,2.86E-05,0,2.50E-05,0,0,5.46E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110649,0.000110557,0.000107095,0.000180924,3.13E-05,0.000246048,0,3.90E-05,0.000135527,0.000142436
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141174,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-05,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40E-05,2.34E-05,0,0.000185786
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,7.78E-05,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0,1.45E-05,3.61E-05,6.24E-05,0.000107292,0.000105279
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122882,0,0,0
Leotiomycetes,0,0,0,0,0.000102276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,8.57E-05,3.50E-05,0,0,0,0,0,0
Leotiomycetes,0,0.000327413,0.000184131,0.000135393,0,9.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0.001104789,0,0,0.004445243,0.002596453,0.001454846,0,0,0,0.000256028,0.000915925,0,0,0.001885108,0.006643645,0.001857418,0,0,0,0.000371572
Leotiomycetes,0,0,0,6.77E-05,0,0,0,0,0.000193338,0,0,0,0.000763346,0,0.010789301,0,0,0,4.30E-05,3.69E-05,2.14E-05,0.00018676,0.00023772,2.41E-05,0.000766206,0.000148189,0,0
Leotiomycetes,9.27E-05,9.82E-05,4.60E-05,6.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-05,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95E-05,4.68E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67E-05,7.80E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,0,0,3.95E-05,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0,2.66E-05,0,0,9.83E-05,4.28E-05,0,0,0.000453499,0,0.000155988,0.003591455,0.003988209
Leotiomycetes,0,0,4.60E-05,0,0,0,0,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23E-05,0,0,0
Leotiomycetes,0,4.91E-05,0,8.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,0,0
Leotiomycetes,0,0,0,8.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0.000119847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99E-05,0.003193868,0.000142793,0.000350175,0,5.79E-05,0,4.68E-05,0,0.000179593
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0.001695207,0,0,5.00E-05,3.86E-05,0,0,0,0.000111472
Leotiomycetes,0.001506408,0.000638455,0.00061377,0.000839437,0.000127845,0.000119457,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,5.00E-05,7.00E-05,3.75E-05,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,3.34E-05,4.74E-05,0,0,0,0,4.75E-05,0,0,3.07E-05,0.000399233,0.00019991,8.75E-05,0.000137627,2.41E-05,0.000274678,0.000210584,0,3.10E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0.000145906,0,4.82E-05,0,0,4.52E-05,0.000662637
Leotiomycetes,0,0,0,0,0,0,0,0,0,0.00015011,0,0,0.000623579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241223,0.000195166,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,4.15E-05,4.36E-05,0,0,0,0,0,0,0,0,0,0.000105052,0,5.79E-05,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0.000957484,0.007855761,0.003212004,7.63E-05,0.004348925,0.000437914,0.000264377,0.000765438,5.31E-05,0.001998022,0.014538011,0.021011965,0.012215931,0.010312648,0.005580162,0.020373703,0.014153126,0.017221074,0.000304935,0.017154252
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0.000989677,0,0,0,0,0,0,0,0,0.001787338,0.000978131,0,0,0.000188154,0,0,0,0
Leotiomycetes,6.95E-05,0.000294671,0,4.06E-05,0,0,0,8.82E-05,0,0,0,2.18E-05,0,0,0,0,0,0,0,3.07E-05,5.00E-05,8.75E-05,0,0,0,5.46E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0.000337794,0,1.61E-05,1.95E-05,0,0,0,0.002961892,0,0.000411518,0.000478356,0,0,0.002494247,0,0,0.002416891,0.006397236
Leotiomycetes,0,0,0,0,0,0,0,0,3.68E-05,2.78E-05,0.002447523,0,0.001064385,0,0,0.001141026,0,0.000496995,0.003466993,0.005042626,0.005540364,0.002532931,0.00393489,4.34E-05,0.000845718,0.007760402,0.000107292,0.000105279
Leotiomycetes,0,0,0,0,0,0,0,0,0.000395883,0,0.001280061,8.17E-05,0.00067196,0,3.65E-05,0.000114103,0,0,0.000620862,0.002438395,0.006254328,0.000116725,0.001182344,1.45E-05,0.001272191,0.005482978,0.000135527,0
Leotiomycetes,0,0,0,0,0,0,0,0,0.000515568,0.002140459,0.000521506,0.000539313,0.00090849,0.00158622,0,0.008581467,0.012086473,0.002294211,0.007573289,0.009606172,0.007646559,0.018273288,0.00767585,0.024701245,0.002038397,0.03207893,0.035666085,0.031484555
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001372207,2.48E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515932,0,0,0,9.17E-05,0,0.004921421,0,0.00151106
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122882,0,0.000530813,0.000198172
Leotiomycetes,0,0,4.60E-05,0,0,0,0,0,0.000165718,5.00E-05,0.00017186,0,0.000220403,1.95E-05,0,1.90E-05,3.42E-05,0,0.000608568,0.00041766,0.000635428,9.92E-05,0.000362836,0.00027017,0.000260221,0.00013259,0.000259759,0.000365379
Leotiomycetes,0,0,0,0.000257247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E-05,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0.012826072,0,0.000326856,0,0,0,0,0.000482092,0.004041226,0,3.07E-05,2.86E-05,8.17E-05,6.88E-05,0.000337712,0,0,0.000824454,0.001133295
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-05,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0,0,1.69E-05,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-05,0.000150837,0,0.000109348,1.52E-05,0.001501027,7.99E-05,0,0,9.92E-05,0.000112604,0.000135085,6.51E-05,0,0.000395286,0.000966088
Leotiomycetes,0.001297828,4.91E-05,0,4.06E-05,0.000639223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13E-05,0,0,0,0,0
Leotiomycetes,0,0.000180077,0.00061377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,0,8.67E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,0,3.57E-05,0,0,0.000221925,0.000318048,7.02E-05,0.000112939,0.000198172
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0,0,0,0,3.95E-05,4.34E-05
Leotiomycetes,0.000417159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0.000110889,0.000112604,0.00022675,0.000101197,0.000101392,0.000304935,0.000619287
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-05,0,0,0,0,1.75E-05,1.88E-05,0,0,0,2.26E-05,2.48E-05
Leotiomycetes,9.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0,0,0.000245682,8.57E-05,0.000501917,2.50E-05,0.000525866,0,0,0.000101645,9.29E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,1.52E-05,4.02E-05,0.000307358,0.002561236,1.00E-04,0.000250959,2.50E-05,0.001119275,0,0.001185509,0.00184655,0.004372167
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165973,0.000122841,3.57E-05,2.33E-05,5.00E-05,0.000173681,0,0,9.60E-05,0.000111472
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91E-05,0,0,0,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001377854,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,1.90E-05,0,0,7.38E-05,0,0,2.92E-05,3.75E-05,0,2.89E-05,0.000561557,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0.000165718,0,0,0,0,0,0,0,0.001309621,0,0,0,0,2.92E-05,0,9.17E-05,0,2.34E-05,0.000208937,0.000136243
Leotiomycetes,0,0,0,0,0,0,0,0,0.001279714,2.78E-05,0.000426687,0.00054476,0.001429931,0,0.006221967,0.000451656,0,0,0.021570351,0.003642238,0.001970542,0.012892269,0.021382279,1.93E-05,0.052116463,0.029988691,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0.00015011,0,0.063099577,0.005176779,9.73E-05,0,0.002049093,0,0,0,0.000436086,0,0.001622477,0.00755699,0,0,6.24E-05,0.001586791,0.001870247
Leotiomycetes,6.95E-05,0,0,0,0,0.000119457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214972,8.57E-05,2.33E-05,2.50E-05,0,0,0.000140389,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,7.98E-05,3.57E-05,8.75E-05,2.50E-05,0.00013026,0,0,0,0.000117665
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34E-05,0,0,0,0,5.65E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,2.89E-05,6.24E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-05,0
Sordariomycetes,6.95E-05,6.55E-05,0,0.000230168,0,0,0.000736461,0,0,0,0,0,0,0,0,0,0,0,0.000227445,0,0,0.012419533,0,0,0,0,1.69E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971274,0.000377765
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0,0,0,0,0,0,0,0,0,0.001767493,0
Sordariomycetes,0,0.000311042,0,0,0,0,0,0,0.000119686,0.000266862,6.52E-05,5.99E-05,4.84E-05,0.000199494,0,3.80E-05,0.00022776,0.000185746,0.001887175,0.001123996,0.00159928,0.001330664,0.000788229,0.00121094,0.001915515,0.002300823,0.00199337,0.001888826
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0,0,2.33E-05,0,4.34E-05,0,6.24E-05,8.47E-05,4.34E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0.000309321,0,0.000501744,0,7.02E-05,0,0.002186083
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001778176,3.90E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,9.60E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,5.71E-05,5.25E-05,2.50E-05,0.00013026,0,0.000382171,4.52E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0,0,0,0,0,0,0,0,0.000134234,0,0,0.000310819,0.002480209,0.000976921,0.001864054
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153679,6.14E-05,0.000114234,0.000110889,0.000143883,0.000385957,0.000477072,0.000467964,0.000191996,0.000148629
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,6.43E-05,0,2.50E-05,0,0,2.34E-05,3.95E-05,1.86E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92E-05,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,5.33E-05,3.27E-05,1.61E-05,7.79E-05,0,0,0,0,0.000780688,0.000128983,0.00040696,0.000583625,0.000581788,0.00116752,2.17E-05,0.000202784,0.001270562,0.000111472
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-05,3.69E-05,0.000307005,2.92E-05,8.76E-05,0,5.78E-05,0,0.000440461,4.34E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,1.78E-05,0,0,0,0,0,3.42E-05,0,0.000356535,0,0.000157072,2.92E-05,0,0.000453499,0.000903545,0.000733144,0.002315246,0.000730759
Sordariomycetes,0,0,0,0.000108314,0,0,0,0,0,0.000889541,1.78E-05,3.27E-05,0,0,0,0,4.18E-05,0,0.000153679,0.005061052,0.000214189,0.000356011,4.38E-05,0.000120612,0.000115654,0.000350973,0.000225878,0.000241522
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101314,0,0,0,0.000204365
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50E-05,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210105,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0.000198343,0,0,0,3.81E-05,0,0,0,0,0,0,8.61E-05,3.07E-05,0,0.000105052,3.75E-05,3.86E-05,0,2.34E-05,0.00014682,1.86E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,2.86E-05,0,5.00E-05,3.38E-05,0,0,0.000175055,0
Sordariomycetes,0,0,0,0,0,0,0,0,5.52E-05,6.67E-05,0,0.000108952,2.69E-05,2.92E-05,0,0,4.18E-05,3.01E-05,0.001001986,0.000221114,0.000249888,0.000437718,0.000250231,0.000308766,0.000260221,0.000202784,0.000508225,0.000786495
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99E-05,0.000423802,4.28E-05,0,3.13E-05,0,2.17E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118586,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496931,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0.000143883,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0.000142229,0.000103504,0.000177397,0,0,0,0.00036062,0,1.84E-05,1.84E-05,5.71E-05,8.17E-05,4.38E-05,0,0,0,0.000180702,0
Sordariomycetes,0,0,0,0,0,0,0,0,0.002918485,0.000483688,2.96E-05,0.004025778,5.91E-05,0,0,0.000803473,0,0,0.006337712,0.000970444,0.001356532,0.001324828,0.001370017,0.00035701,0.001590239,0.00208244,0.000626811,9.91E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-05,0,0,0,0,0,0,0,0,0,0.000225878,6.81E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0,0,2.51E-05,0.000122943,0,3.57E-05,0,0.000218953,8.68E-05,0,4.68E-05,0.000739749,6.19E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0,0,0,0,3.75E-05,0,0,0,0.000248465,0.000198172
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18E-05,0,0,0.000356535,0.000251824,5.00E-05,0,0,0.000188154,0.001423987,0.000460165,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079913,9.21E-05,0.000735383,0,0.000387859,0.000453499,0,0,9.60E-05,0.000278679
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003722605,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-05,0,0,0,0,0,0,0,0,0,0,2.17E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,3.56E-05,0,0,0,0,1.90E-05,6.07E-05,0,0,0,0,0,0,6.27E-05,0.000896316,0.00207464,0.001417382,0.000774109
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-05,0,0,0,0,0,0,0,0,0,6.21E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,3.68E-05,0,2.37E-05,0,0,0,0,0,0,0,4.30E-05,0,0,1.75E-05,0,0,0,0,0,3.72E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-05,0,0,0.000180924,1.88E-05,7.72E-05,0,3.12E-05,6.21E-05,0.000105279
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101197,6.24E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,7.14E-05,0.000145906,5.00E-05,1.93E-05,0,0,0,1.86E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,7.91E-05,4.34E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005451628,0,0,0,0,0,0,0,0,0,0.000151796,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03E-05,0.000252033,0,1.00E-04,0.000145906,0.000525486,0.000192978,0,0,0.000892217,0.000792687
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463049,0.000377765
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104502,0,0,0.000163415,0,0.000101314,0,0,2.26E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-05,0,0,0.000120612,0.000802348,0.000865733,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109192,0,0
Sordariomycetes,0,0,0,4.06E-05,0,0,0,0,3.68E-05,0,0,0,0,0,0,0,1.52E-05,0,2.46E-05,0,0,1.75E-05,3.13E-05,0,0,0,2.82E-05,4.95E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,1.63E-05,0,0,0,0,1.90E-05,0,4.30E-05,4.30E-05,5.71E-05,4.67E-05,7.51E-05,2.41E-05,0.000101197,3.12E-05,3.39E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116796,2.46E-05,4.28E-05,0,3.75E-05,2.89E-05,2.17E-05,2.34E-05,3.39E-05,3.72E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,0,0,1.86E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0,1.45E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18E-05,0,0.000577832,1.84E-05,0.000114234,0.000350175,0.000143883,0.000926297,0.000166252,0,0.00101645,0.000136243
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128983,0,0.000396865,0.000137627,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-05,0,0,2.33E-05,0,0.000265345,8.67E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0.000386676,9.45E-05,0.000272606,0.0001144,0.000295662,1.95E-05,1.82E-05,0.000242468,0,6.02E-05,0.006331565,0.008991966,0.002184731,0.004639816,0.002477291,0.010309875,0.00092523,0.009523067,0.002716179,0.001473903
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-05,0,0,2.28E-05,7.03E-05,3.07E-05,0,0.000278446,0.000245122,4.38E-05,0,0,0,0.000259759,0.000563551
Sordariomycetes,0,0,0,0,0,0,0,0,4.60E-05,0,5.33E-05,0.000130742,6.99E-05,0,4.56E-05,8.56E-05,0.000250536,0.000230927,0.001641289,6.14E-05,0.001763492,0.002567949,0.000825764,2.89E-05,0.004047881,0.005599969,0.008035598,0.006843122
